index,dsp time,sfn,Adjustment value
38591,11462.907110390,9642,-26
38592,11462.927049948,9662,-27
38593,11462.932078343,9667,-27
38594,11462.942088323,9677,-27
38595,11462.962100771,9697,-27
38596,11462.967152572,9702,-27
38597,11462.972080915,9707,-24
38598,11462.982119650,9717,-24
38599,11462.992139300,9727,-24
38600,11462.997090534,9732,-25
38601,11463.007111265,9742,-26
38602,11463.012110236,9747,-27
38603,11463.027096347,9762,-28
38604,11463.037099125,9772,-29
38605,11463.047093672,9782,-29
38606,11463.052101388,9787,-29
38607,11463.062079938,9797,-30
38608,11463.072054166,9807,-30
38609,11463.087093467,9822,-31
38610,11463.097084053,9832,-31
38611,11463.107101543,9842,-32
38612,11463.122101594,9857,-33
38613,11463.137076080,9872,-34
38614,11463.142130195,9877,-35
38615,11463.152076646,9887,-35
38616,11463.162111522,9897,-36
38617,11463.172131738,9907,-36
38618,11463.182044958,9917,-34
38619,11463.197108179,9932,-34
38620,11463.207105658,9942,-35
38621,11463.212104526,9947,-35
38622,11463.222125565,9957,-36
38623,11463.232103240,9967,-36
38624,11463.247089454,9982,-37
38625,11463.252078858,9987,-37
38626,11463.262108333,9997,-38
38627,11463.272072016,10007,-38
38628,11463.282109413,10017,-39
38629,11463.292092181,10027,-39
38630,11463.302124022,10037,-39
38631,11463.312137242,10047,-39
38632,11463.322133024,10057,-40
38633,11463.327100874,10062,-41
38634,11463.337067181,10072,-42
38635,11463.342109670,10077,-43
38636,11463.352116203,10087,-43
38637,11463.357104063,10092,-44
38638,11463.367089248,10102,-45
38639,11463.372077211,10107,-43
38640,11463.382106738,10117,-44
38641,11463.387072016,10122,-44
38642,11463.397131327,10132,-45
38643,11463.407172736,10142,-45
38644,11463.417060185,10152,-45
38645,11463.447090226,10182,-42
38646,11463.452053395,10187,-43
38647,11463.462131944,10197,-44
38648,11463.472115586,10207,-44
38649,11463.482057870,10217,-44
38650,11463.492087448,10227,-44
38651,11463.502092695,10237,-44
38652,11463.512051131,7,-44
38653,11463.522108847,17,-45
38654,11463.532119495,27,-45
38655,11463.537070781,32,-46
38656,11463.542092386,37,-47
38657,11463.552089814,47,-48
38658,11463.567116203,62,-49
38659,11463.577087808,72,-47
38660,11463.587116152,82,-48
38661,11463.617118004,112,-49
38662,11463.622095884,117,-47
38663,11463.632095884,127,-47
38664,11463.647110956,142,-48
38665,11463.652105555,147,-49
38666,11463.662167386,157,-50
38667,11463.677078909,172,-51
38668,11463.687088477,182,-51
38669,11463.697089917,192,-51
38670,11463.702090946,197,-52
38671,11463.707118569,202,-52
38672,11463.727088323,222,-53
38673,11463.732090689,227,-53
38674,11463.737095370,232,-53
38675,11463.742080092,237,-54
38676,11463.747070061,242,-54
38677,11463.752074279,247,-55
38678,11463.757076491,252,-56
38679,11463.762131275,257,-57
38680,11463.767127417,262,-58
38681,11463.772093930,267,-56
38682,11463.777059207,272,-57
38683,11463.782072942,277,-58
38684,11463.787072016,282,-58
38685,11463.792103137,287,-59
38686,11463.797067232,292,-60
38687,11463.802133230,297,-60
38688,11463.807133796,302,-60
38689,11463.812098868,307,-61
38690,11463.817111625,312,-62
38691,11463.822113168,317,-60
38692,11463.827105401,322,-60
38693,11463.832122067,327,-61
38694,11463.837130658,332,-62
38695,11463.842074897,337,-62
38696,11463.847101954,342,-62
38697,11463.857077366,352,-62
38698,11463.867096347,362,-62
38699,11463.882114403,377,-60
38700,11463.887084156,382,-61
38701,11463.897100925,392,-62
38702,11463.922092489,417,-62
38703,11463.942109207,437,-62
38704,11463.952129732,447,-62
38705,11463.957074074,452,-63
38706,11463.967106224,462,-63
38707,11463.972116306,467,-64
38708,11463.982191100,477,-64
38709,11463.992105761,487,-64
38710,11464.007090483,502,-64
38711,11464.012146604,507,-64
38712,11464.022099588,517,-64
38713,11464.032079732,527,-64
38714,11464.047087962,542,-64
38715,11464.052062911,547,-64
38716,11464.062097942,557,-64
38717,11464.082097788,577,-64
38718,11464.102117952,597,-64
38719,11464.112084773,607,-64
38720,11464.122085442,617,-64
38721,11464.127119444,622,-64
38722,11464.137059516,632,-62
38723,11464.142135699,637,-63
38724,11464.152132304,647,-63
38725,11464.172087242,667,-64
38726,11464.192098765,687,-64
38727,11464.217099588,712,-64
38728,11464.227038220,722,-64
38729,11464.242121707,737,-64
38730,11464.262067592,757,-64
38731,11464.272117386,767,-64
38732,11464.287122582,782,-64
38733,11464.307090432,802,-62
38734,11464.312099331,807,-63
38735,11464.322069341,817,-64
38736,11464.327067541,822,-64
38737,11464.337089403,832,-64
38738,11464.342089351,837,-62
38739,11464.362102520,857,-62
38740,11464.372149537,867,-63
38741,11464.382084722,877,-64
38742,11464.412052880,907,-64
38743,11464.422113683,917,-64
38744,11464.442085288,937,-64
38745,11464.447132407,942,-64
38746,11464.457097890,952,-64
38747,11464.477127623,972,-64
38748,11464.487105915,982,-64
38749,11464.497068004,992,-62
38750,11464.507124382,1002,-63
38751,11464.517057407,1012,-64
38752,11464.527065997,1022,-64
38753,11464.537094032,1032,-64
38754,11464.547104886,1042,-62
38755,11464.567116666,1062,-62
38756,11464.577101131,1072,-63
38757,11464.597110493,1092,-64
38758,11464.607118312,1102,-64
38759,11464.622059053,1117,-64
38760,11464.627136831,1122,-64
38761,11464.632128549,1127,-64
38762,11464.637095987,1132,-64
38763,11464.642104886,1137,-62
38764,11464.647109516,1142,-63
38765,11464.652081327,1147,-64
38766,11464.657078189,1152,-64
38767,11464.662150514,1157,-64
38768,11464.667107921,1162,-64
38769,11464.672135699,1167,-64
38770,11464.677084619,1172,-64
38771,11464.682082355,1177,-64
38772,11464.687129218,1182,-64
38773,11464.692108693,1187,-62
38774,11464.697095473,1192,-63
38775,11464.702107201,1197,-63
38776,11464.707094650,1202,-63
38777,11464.712064351,1207,-64
38778,11464.717115792,1212,-64
38779,11464.722116152,1217,-64
38780,11464.727108744,1222,-64
38781,11464.732118775,1227,-64
38782,11464.737078755,1232,-64
38783,11464.742050874,1237,-61
38784,11464.747089814,1242,-61
38785,11464.752100154,1247,-61
38786,11464.757096450,1252,-62
38787,11464.762106893,1257,-62
38788,11464.767146450,1262,-62
38789,11464.777049434,1272,-62
38790,11464.801937808,1297,-62
38791,11464.812075360,1307,-62
38792,11464.841935185,1337,-62
38793,11464.857134516,1352,-62
38794,11464.867109002,1362,-59
38795,11464.877092489,1372,-59
38796,11464.881931584,1377,-56
38797,11464.887116152,1382,-56
38798,11464.892034516,1387,-56
38799,11464.921918569,1417,-56
38800,11464.961921141,1457,-56
38801,11464.972035956,1467,-56
38802,11464.982060236,1477,-56
38803,11464.992065277,1487,-53
38804,11465.002151388,1497,-53
38805,11465.012063374,1507,-53
38806,11465.041939454,1537,-53
38807,11465.052104320,1547,-53
38808,11465.081929681,1577,-53
38809,11465.102119290,1597,-53
38810,11465.112107201,1607,-50
38811,11465.122078189,1617,-50
38812,11465.132063683,1627,-50
38813,11465.161912808,1657,-50
38814,11465.201929732,1697,-50
38815,11465.212089043,1707,-50
38816,11465.227084567,1722,-50
38817,11465.237075205,1732,-47
38818,11465.241935236,1737,-47
38819,11465.247118364,1742,-47
38820,11465.257065329,1752,-44
38821,11465.281917129,1777,-44
38822,11465.292095318,1787,-44
38823,11465.321945370,1817,-44
38824,11465.347105967,1842,-44
38825,11465.357106172,1852,-41
38826,11465.361936934,1857,-41
38827,11465.367116820,1862,-41
38828,11465.372084465,1867,-41
38829,11465.377071759,1872,-41
38830,11465.401924897,1897,-38
38831,11465.441944495,1937,-38
38832,11465.452095627,1947,-38
38833,11465.472088220,1967,-38
38834,11465.482068261,1977,-35
38835,11465.487078960,1982,-35
38836,11465.492105864,1987,-35
38837,11465.497107921,1992,-35
38838,11465.502087294,1997,-35
38839,11465.507112860,2002,-35
38840,11465.517061368,2012,-32
38841,11465.521924074,2017,-32
38842,11465.542121707,2037,-32
38843,11465.547112242,2042,-32
38844,11465.552060493,2047,-33
38845,11465.562082767,2057,-34
38846,11465.567131944,2062,-34
38847,11465.572099537,2067,-34
38848,11465.582113631,2077,-35
38849,11465.587110185,2082,-35
38850,11465.602108281,2097,-36
38851,11465.607096296,2102,-37
38852,11465.617072839,2112,-35
38853,11465.622107613,2117,-36
38854,11465.627089660,2122,-37
38855,11465.632096193,2127,-38
38856,11465.642066460,2137,-39
38857,11465.647080864,2142,-40
38858,11465.652108539,2147,-40
38859,11465.662122376,2157,-41
38860,11465.667067335,2162,-41
38861,11465.677099125,2172,-42
38862,11465.682131275,2177,-43
38863,11465.692083487,2187,-44
38864,11465.702071141,2197,-45
38865,11465.707081738,2202,-46
38866,11465.712084104,2207,-44
38867,11465.722092335,2217,-45
38868,11465.727121502,2222,-45
38869,11465.732078909,2227,-46
38870,11465.742102263,2237,-47
38871,11465.752134465,2247,-47
38872,11465.757101646,2252,-48
38873,11465.767111162,2262,-46
38874,11465.772156172,2267,-47
38875,11465.777098199,2272,-48
38876,11465.782132870,2277,-49
38877,11465.787147530,2282,-50
38878,11465.797045627,2292,-51
38879,11465.802104938,2297,-52
38880,11465.812104886,2307,-53
38881,11465.822070216,2317,-54
38882,11465.827096604,2322,-54
38883,11465.832118261,2327,-55
38884,11465.852087294,2347,-56
38885,11465.862112654,2357,-57
38886,11465.867069958,2362,-58
38887,11465.872116049,2367,-59
38888,11465.882110082,2377,-60
38889,11465.887134516,2382,-61
38890,11465.897121553,2392,-62
38891,11465.902093312,2397,-63
38892,11465.907114917,2402,-63
38893,11465.917121193,2412,-61
38894,11465.922110545,2417,-62
38895,11465.932108539,2427,-63
38896,11465.937066923,2432,-63
38897,11465.947124485,2442,-64
38898,11465.962119495,2457,-64
38899,11465.967105504,2462,-64
38900,11465.997121244,2492,-64
38901,11466.007102006,2502,-64
38902,11466.032124074,2527,-62
38903,11466.042083127,2537,-63
38904,11466.052107716,2547,-63
38905,11466.057101337,2552,-63
38906,11466.067125771,2562,-61
38907,11466.087070216,2582,-62
38908,11466.097071399,2592,-63
38909,11466.102111985,2597,-64
38910,11466.107124125,2602,-64
38911,11466.117092695,2612,-61
38912,11466.137103806,2632,-62
38913,11466.147104732,2642,-63
38914,11466.157090946,2652,-63
38915,11466.177045679,2672,-61
38916,11466.187111522,2682,-61
38917,11466.197089866,2692,-62
38918,11466.217124382,2712,-63
38919,11466.227099639,2722,-64
38920,11466.237080812,2732,-64
38921,11466.247121399,2742,-64
38922,11466.257070936,2752,-64
38923,11466.267099279,2762,-62
38924,11466.272068518,2767,-63
38925,11466.292125051,2787,-64
38926,11466.322112860,2817,-64
38927,11466.352155349,2847,-64
38928,11466.357100102,2852,-64
38929,11466.367124794,2862,-64
38930,11466.382103189,2877,-64
38931,11466.387091975,2882,-64
38932,11466.392073919,2887,-64
38933,11466.412102623,2907,-64
38934,11466.422131172,2917,-64
38935,11466.427104115,2922,-64
38936,11466.457094547,2952,-61
38937,11466.462109773,2957,-62
38938,11466.482085236,2977,-63
38939,11466.502100925,2997,-64
38940,11466.507099434,3002,-64
38941,11466.517058796,3012,-64
38942,11466.537092798,3032,-64
38943,11466.557085956,3052,-64
38944,11466.562135802,3057,-64
38945,11466.582150051,3077,-64
38946,11466.592085390,3087,-64
38947,11466.622127880,3117,-64
38948,11466.642114969,3137,-64
38949,11466.662086985,3157,-64
38950,11466.672118209,3167,-64
38951,11466.682100977,3177,-64
38952,11466.692125925,3187,-64
38953,11466.712114557,3207,-64
38954,11466.722120679,3217,-64
38955,11466.742098456,3237,-64
38956,11466.747126234,3242,-64
38957,11466.772129012,3267,-64
38958,11466.782094495,3277,-64
38959,11466.802117592,3297,-64
38960,11466.822090895,3317,-64
38961,11466.832129526,3327,-64
38962,11466.852101080,3347,-64
38963,11466.862090380,3357,-64
38964,11466.872076491,3367,-64
38965,11466.902075308,3397,-64
38966,11466.912106172,3407,-64
38967,11466.942106995,3437,-64
38968,11466.962126646,3457,-64
38969,11466.982122736,3477,-64
38970,11466.992105864,3487,-64
38971,11467.022059876,3517,-64
38972,11467.042136934,3537,-64
38973,11467.052095473,3547,-64
38974,11467.082099382,3577,-64
38975,11467.122141306,3617,-64
38976,11467.142094238,3637,-64
38977,11467.147089300,3642,-64
38978,11467.152118930,3647,-62
38979,11467.157059876,3652,-62
38980,11467.162109773,3657,-63
38981,11467.167087139,3662,-64
38982,11467.172028292,3667,-64
38983,11467.177102314,3672,-64
38984,11467.182108179,3677,-64
38985,11467.187093672,3682,-64
38986,11467.192123302,3687,-64
38987,11467.197062962,3692,-64
38988,11467.202122582,3697,-62
38989,11467.207103137,3702,-63
38990,11467.212113786,3707,-64
38991,11467.217091152,3712,-64
38992,11467.222095164,3717,-64
38993,11467.227110288,3722,-64
38994,11467.232101954,3727,-64
38995,11467.237072119,3732,-64
38996,11467.242118827,3737,-64
38997,11467.247101080,3742,-64
38998,11467.252127006,3747,-62
38999,11467.257082201,3752,-63
39000,11467.262085030,3757,-64
39001,11467.267080298,3762,-64
39002,11467.272073662,3767,-64
39003,11467.277080452,3772,-64
39004,11467.282114454,3777,-64
39005,11467.287072530,3782,-64
39006,11467.292054166,3787,-64
39007,11467.297079423,3792,-64
39008,11467.302067901,3797,-64
39009,11467.307087191,3802,-61
39010,11467.321941049,3817,-61
39011,11467.361946090,3857,-61
39012,11467.372067232,3867,-61
39013,11467.382075925,3877,-61
39014,11467.392069238,3887,-58
39015,11467.402120318,3897,-58
39016,11467.412102006,3907,-58
39017,11467.441911213,3937,-58
39018,11467.452043158,3947,-58
39019,11467.481950205,3977,-58
39020,11467.507099434,4002,-58
39021,11467.517099742,4012,-59
39022,11467.521963323,4017,-59
39023,11467.527093569,4022,-59
39024,11467.532046707,4027,-59
39025,11467.537084156,4032,-59
39026,11467.561916923,4057,-59
39027,11467.601942489,4097,-59
39028,11467.612050668,4107,-59
39029,11467.627110082,4122,-59
39030,11467.637060390,4132,-56
39031,11467.641913374,4137,-53
39032,11467.647132613,4142,-53
39033,11467.657123971,4152,-53
39034,11467.681925565,4177,-53
39035,11467.692045936,4187,-53
39036,11467.721965895,4217,-53
39037,11467.752099228,4247,-53
39038,11467.762097582,4257,-54
39039,11467.772056327,4267,-54
39040,11467.782138528,4277,-54
39041,11467.801925360,4297,-54
39042,11467.841944855,4337,-54
39043,11467.852052366,4347,-54
39044,11467.872089763,4367,-54
39045,11467.882110802,4377,-51
39046,11467.892117695,4387,-48
39047,11467.902087757,4397,-48
39048,11467.921911779,4417,-48
39049,11467.932074279,4427,-48
39050,11467.961956893,4457,-48
39051,11467.997074691,4492,-48
39052,11468.001953549,4497,-45
39053,11468.007129578,4502,-45
39054,11468.012059516,4507,-45
39055,11468.017105864,4512,-45
39056,11468.027113271,4522,-45
39057,11468.041908076,4537,-42
39058,11468.062089506,4557,-42
39059,11468.072032921,4567,-42
39060,11468.077098611,4572,-42
39061,11468.082123045,4577,-42
39062,11468.087091718,4582,-39
39063,11468.097098868,4592,-39
39064,11468.102072325,4597,-39
39065,11468.107112911,4602,-39
39066,11468.112110288,4607,-39
39067,11468.117079629,4612,-39
39068,11468.122074691,4617,-39
39069,11468.127109104,4622,-39
39070,11468.132049485,4627,-36
39071,11468.137111625,4632,-36
39072,11468.161931841,4657,-36
39073,11468.172078960,4667,-36
39074,11468.201949845,4697,-36
39075,11468.227062808,4722,-36
39076,11468.241955709,4737,-33
39077,11468.252026388,4747,-33
39078,11468.281912397,4777,-33
39079,11468.321955915,4817,-33
39080,11468.332087345,4827,-33
39081,11468.347124434,4842,-33
39082,11468.361950102,4857,-30
39083,11468.401920936,4897,-30
39084,11468.422091460,4917,-30
39085,11468.427109053,4922,-30
39086,11468.432079938,4927,-31
39087,11468.441957098,4937,-28
39088,11468.467120164,4962,-28
39089,11468.472085545,4967,-29
39090,11468.481956944,4977,-29
39091,11468.507178446,5002,-29
39092,11468.512105761,5007,-27
39093,11468.517092232,5012,-28
39094,11468.522047067,5017,-29
39095,11468.542097839,5037,-29
39096,11468.547079989,5042,-26
39097,11468.552065072,5047,-27
39098,11468.572076851,5067,-28
39099,11468.602109362,5097,-28
39100,11468.612036419,5107,-25
39101,11468.627115483,5122,-26
39102,11468.637058641,5132,-27
39103,11468.642116666,5137,-25
39104,11468.652126234,5147,-25
39105,11468.662117644,5157,-26
39106,11468.667098611,5162,-26
39107,11468.672064248,5167,-27
39108,11468.682122016,5177,-27
39109,11468.687120010,5182,-28
39110,11468.702066615,5197,-25
39111,11468.707090792,5202,-25
39112,11468.712114763,5207,-26
39113,11468.717127314,5212,-27
39114,11468.732035442,5227,-27
39115,11468.742098662,5237,-27
39116,11468.747108641,5242,-28
39117,11468.752081841,5247,-28
39118,11468.762058693,5257,-29
39119,11468.767070113,5262,-29
39120,11468.777136471,5272,-30
39121,11468.787083590,5282,-31
39122,11468.802146450,5297,-29
39123,11468.807121759,5302,-29
39124,11468.812100360,5307,-30
39125,11468.827101388,5322,-31
39126,11468.837067592,5332,-31
39127,11468.842115123,5337,-31
39128,11468.847067644,5342,-28
39129,11468.867099537,5362,-29
39130,11468.872104526,5367,-30
39131,11468.877114351,5372,-31
39132,11468.882114197,5377,-32
39133,11468.892083024,5387,-33
39134,11468.897081018,5392,-34
39135,11468.907097016,5402,-34
39136,11468.912081841,5407,-35
39137,11468.917086985,5412,-35
39138,11468.927102572,5422,-36
39139,11468.932114403,5427,-37
39140,11468.942067849,5437,-37
39141,11468.947092335,5442,-37
39142,11468.952120679,5447,-38
39143,11468.957076800,5452,-39
39144,11468.962148251,5457,-40
39145,11468.972060699,5467,-40
39146,11468.977099794,5472,-41
39147,11468.982126594,5477,-42
39148,11468.992095987,5487,-42
39149,11469.002069444,5497,-43
39150,11469.007109310,5502,-44
39151,11469.012124742,5507,-45
39152,11469.042112448,5537,-46
39153,11469.062081944,5557,-47
39154,11469.072107098,5567,-47
39155,11469.082092541,5577,-48
39156,11469.102093158,5597,-48
39157,11469.112092644,5607,-48
39158,11469.122133230,5617,-49
39159,11469.142122582,5637,-49
39160,11469.152072222,5647,-49
39161,11469.162106172,5657,-50
39162,11469.167136574,5662,-51
39163,11469.187088065,5682,-52
39164,11469.197089814,5692,-53
39165,11469.217069958,5712,-51
39166,11469.237092489,5732,-52
39167,11469.247077777,5742,-53
39168,11469.257131275,5752,-51
39169,11469.262102160,5757,-52
39170,11469.272118672,5767,-52
39171,11469.282130246,5777,-53
39172,11469.292112139,5787,-53
39173,11469.302092283,5797,-54
39174,11469.312088888,5807,-54
39175,11469.322124691,5817,-55
39176,11469.332104012,5827,-56
39177,11469.342161213,5837,-57
39178,11469.352117438,5847,-58
39179,11469.362102057,5857,-58
39180,11469.372088631,5867,-59
39181,11469.382139557,5877,-60
39182,11469.392098096,5887,-61
39183,11469.402120473,5897,-62
39184,11469.412095164,5907,-62
39185,11469.422084156,5917,-63
39186,11469.432097325,5927,-63
39187,11469.452073045,5947,-64
39188,11469.482093775,5977,-64
39189,11469.522101286,6017,-64
39190,11469.527103755,6022,-64
39191,11469.557092901,6052,-64
39192,11469.562151131,6057,-64
39193,11469.572067695,6067,-64
39194,11469.582108179,6077,-64
39195,11469.587113683,6082,-64
39196,11469.602120421,6097,-64
39197,11469.622135699,6117,-64
39198,11469.642134104,6137,-64
39199,11469.647100154,6142,-64
39200,11469.672095473,6167,-64
39201,11469.702148971,6197,-64
39202,11469.707101028,6202,-64
39203,11469.712088168,6207,-64
39204,11469.722054681,6217,-64
39205,11469.732123353,6227,-64
39206,11469.742143621,6237,-64
39207,11469.762113734,6257,-64
39208,11469.782044958,6277,-64
39209,11469.792105812,6287,-64
39210,11469.802114454,6297,-64
39211,11469.822140637,6317,-64
39212,11469.832096039,6327,-64
39213,11469.842076903,6337,-64
39214,11469.862137551,6357,-64
39215,11469.872104372,6367,-64
39216,11469.892125411,6387,-64
39217,11469.912095318,6407,-64
39218,11469.922115792,6417,-64
39219,11469.932096810,6427,-64
39220,11469.962104886,6457,-64
39221,11469.972142952,6467,-64
39222,11470.002099897,6497,-64
39223,11470.032103034,6527,-64
39224,11470.042119701,6537,-64
39225,11470.062105298,6557,-64
39226,11470.072123353,6567,-64
39227,11470.082121707,6577,-64
39228,11470.102116152,6597,-64
39229,11470.112080967,6607,-64
39230,11470.122120884,6617,-64
39231,11470.142078909,6637,-64
39232,11470.162127417,6657,-64
39233,11470.172045370,6667,-64
39234,11470.192120781,6687,-64
39235,11470.202117438,6697,-64
39236,11470.212093261,6707,-64
39237,11470.232079423,6727,-64
39238,11470.242128806,6737,-64
39239,11470.272087911,6767,-64
39240,11470.282115432,6777,-64
39241,11470.312086162,6807,-64
39242,11470.322084670,6817,-64
39243,11470.342133950,6837,-64
39244,11470.352114094,6847,-64
39245,11470.372109156,6867,-64
39246,11470.382093775,6877,-64
39247,11470.402129578,6897,-64
39248,11470.422111882,6917,-64
39249,11470.442089094,6937,-64
39250,11470.447122736,6942,-64
39251,11470.457112448,6952,-62
39252,11470.467100565,6962,-63
39253,11470.472054681,6967,-64
39254,11470.482110339,6977,-64
39255,11470.502071604,6997,-64
39256,11470.532093415,7027,-64
39257,11470.542117335,7037,-64
39258,11470.562137551,7057,-64
39259,11470.572096810,7067,-64
39260,11470.582144650,7077,-64
39261,11470.602121347,7097,-64
39262,11470.607102417,7102,-64
39263,11470.617121862,7112,-62
39264,11470.647132613,7142,-63
39265,11470.677092901,7172,-64
39266,11470.687134104,7182,-64
39267,11470.692093467,7187,-64
39268,11470.712087448,7207,-64
39269,11470.717081378,7212,-64
39270,11470.722145730,7217,-64
39271,11470.727106790,7222,-64
39272,11470.737119187,7232,-64
39273,11470.747111676,7242,-64
39274,11470.752079166,7247,-64
39275,11470.757098508,7252,-64
39276,11470.762103652,7257,-62
39277,11470.767138271,7262,-62
39278,11470.772095061,7267,-63
39279,11470.777106430,7272,-64
39280,11470.782125617,7277,-64
39281,11470.787101646,7282,-64
39282,11470.792123559,7287,-64
39283,11470.797088734,7292,-64
39284,11470.802081327,7297,-64
39285,11470.807104475,7302,-64
39286,11470.812112088,7307,-62
39287,11470.817120833,7312,-63
39288,11470.822107253,7317,-64
39289,11470.827096553,7322,-64
39290,11470.832090843,7327,-64
39291,11470.837070216,7332,-64
39292,11470.842126440,7337,-64
39293,11470.847106687,7342,-64
39294,11470.857129475,7352,-64
39295,11470.867095936,7362,-62
39296,11470.882130144,7377,-63
39297,11470.892104423,7387,-64
39298,11470.902114146,7397,-64
39299,11470.917080555,7412,-64
39300,11470.927116872,7422,-64
39301,11470.932118415,7427,-64
39302,11470.937095936,7432,-64
39303,11470.957088271,7452,-64
39304,11470.962090843,7457,-61
39305,11470.967118930,7462,-61
39306,11470.972081018,7467,-62
39307,11470.977094650,7472,-63
39308,11470.982095164,7477,-64
39309,11470.987087860,7482,-64
39310,11470.992119958,7487,-64
39311,11470.997099794,7492,-64
39312,11471.002079269,7497,-64
39313,11471.007108024,7502,-64
39314,11471.012089866,7507,-62
39315,11471.017080967,7512,-63
39316,11471.022125154,7517,-64
39317,11471.027122530,7522,-64
39318,11471.032085133,7527,-64
39319,11471.037072273,7532,-64
39320,11471.042132613,7537,-64
39321,11471.047090792,7542,-64
39322,11471.052097325,7547,-64
39323,11471.057129886,7552,-64
39324,11471.062128240,7557,-62
39325,11471.067109156,7562,-62
39326,11471.072085236,7567,-63
39327,11471.077083024,7572,-64
39328,11471.082090792,7577,-64
39329,11471.087123251,7582,-64
39330,11471.092106635,7587,-64
39331,11471.097097427,7592,-64
39332,11471.102072325,7597,-64
39333,11471.107081172,7602,-64
39334,11471.112109053,7607,-62
39335,11471.117126183,7612,-63
39336,11471.122087448,7617,-63
39337,11471.127072942,7622,-63
39338,11471.132038528,7627,-63
39339,11471.137063065,7632,-63
39340,11471.161950462,7657,-63
39341,11471.201962962,7697,-63
39342,11471.212095781,7707,-63
39343,11471.217083899,7712,-63
39344,11471.227099794,7722,-60
39345,11471.237133281,7732,-60
39346,11471.241965226,7737,-60
39347,11471.247138528,7742,-60
39348,11471.281935905,7777,-57
39349,11471.292112448,7787,-57
39350,11471.321958127,7817,-57
39351,11471.342067232,7837,-57
39352,11471.352068312,7847,-58
39353,11471.362127211,7857,-58
39354,11471.372069958,7867,-58
39355,11471.401947222,7897,-58
39356,11471.441949382,7937,-58
39357,11471.452046090,7947,-58
39358,11471.462075102,7957,-58
39359,11471.472104320,7967,-55
39360,11471.482101183,7977,-55
39361,11471.492120781,7987,-55
39362,11471.521911059,8017,-52
39363,11471.532082716,8027,-52
39364,11471.562104629,8057,-52
39365,11471.572105092,8067,-49
39366,11471.577101388,8072,-49
39367,11471.582085390,8077,-49
39368,11471.587129372,8082,-49
39369,11471.592147325,8087,-49
39370,11471.597108950,8092,-49
39371,11471.601944495,8097,-46
39372,11471.612045884,8107,-46
39373,11471.641925051,8137,-46
39374,11471.682124331,8177,-46
39375,11471.692122582,8187,-43
39376,11471.702101388,8197,-43
39377,11471.712096965,8207,-43
39378,11471.721973096,8217,-43
39379,11471.761911471,8257,-43
39380,11471.772096862,8267,-43
39381,11471.801959053,8297,-43
39382,11471.807161574,8302,-43
39383,11471.817151851,8312,-40
39384,11471.827088734,8322,-40
39385,11471.837083950,8332,-37
39386,11471.841960493,8337,-37
39387,11471.852051594,8347,-37
39388,11471.881946862,8377,-37
39389,11471.921936934,8417,-37
39390,11471.927133796,8422,-37
39391,11471.932059413,8427,-34
39392,11471.961942335,8457,-34
39393,11472.001949022,8497,-34
39394,11472.012100154,8507,-34
39395,11472.041961162,8537,-34
39396,11472.052098096,8547,-34
39397,11472.081936522,8577,-31
39398,11472.092054732,8587,-31
39399,11472.121948611,8617,-31
39400,11472.142104886,8637,-31
39401,11472.147092746,8642,-31
39402,11472.152058641,8647,-32
39403,11472.157085493,8652,-29
39404,11472.161981069,8657,-29
39405,11472.187088786,8682,-29
39406,11472.192104629,8687,-30
39407,11472.201940534,8697,-30
39408,11472.241920010,8737,-30
39409,11472.262107613,8757,-30
39410,11472.267126748,8762,-27
39411,11472.272090020,8767,-25
39412,11472.281925565,8777,-25
39413,11472.307096502,8802,-25
39414,11472.312103086,8807,-26
39415,11472.332069753,8827,-27
39416,11472.377093209,8872,-27
39417,11472.387082973,8882,-25
39418,11472.397073148,8892,-26
39419,11472.412098559,8907,-26
39420,11472.422095679,8917,-26
39421,11472.432133281,8927,-26
39422,11472.442088683,8937,-27
39423,11472.452063528,8947,-28
39424,11472.462118775,8957,-29
39425,11472.472125925,8967,-29
39426,11472.482149434,8977,-27
39427,11472.492112345,8987,-28
39428,11472.502134156,8997,-29
39429,11472.512167283,9007,-30
39430,11472.522115380,9017,-31
39431,11472.532142746,9027,-28
39432,11472.542051903,9037,-29
39433,11472.552155041,9047,-29
39434,11472.562106172,9057,-30
39435,11472.572068261,9067,-31
39436,11472.582156893,9077,-29
39437,11472.592137551,9087,-29
39438,11472.602053446,9097,-30
39439,11472.617083744,9112,-30
39440,11472.627063580,9122,-28
39441,11472.632096759,9127,-28
39442,11472.662075205,9157,-28
39443,11472.672131275,9167,-28
39444,11472.712118415,9207,-28
39445,11472.752097685,9247,-29
39446,11472.772166049,9267,-30
39447,11472.777060390,9272,-30
39448,11472.807131224,9302,-31
39449,11472.812077520,9307,-32
39450,11472.832116615,9327,-33
39451,11472.837057458,9332,-34
39452,11472.867036676,9362,-35
39453,11472.872065329,9367,-36
39454,11472.882099331,9377,-36
39455,11472.912099228,9407,-37
39456,11472.917109259,9412,-38
39457,11472.927122633,9422,-39
39458,11472.937074434,9432,-40
39459,11472.942122016,9437,-41
39460,11472.952114043,9447,-42
39461,11472.962092746,9457,-42
39462,11472.982104629,9477,-43
39463,11472.992088065,9487,-43
39464,11473.022098868,9517,-44
39465,11473.052077572,9547,-44
39466,11473.062120267,9557,-44
39467,11473.067100925,9562,-44
39468,11473.087116820,9582,-45
39469,11473.092127674,9587,-46
39470,11473.122141923,9617,-47
